# Overhead  Command  Source Shared Object  Source Symbol                                         Target Symbol                                         Basic Block Cycles
     0.00%  wrk      [kernel.kallsyms]     [k] __perf_event_task_sched_out                       [k] _raw_spin_lock                                    -                 
     0.00%  wrk      [kernel.kallsyms]     [k] prep_new_page                                     [k] page_poisoning_enabled                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] put_cpu_partial                                   [k] put_cpu_partial                                   -                 
     0.00%  wrk      [kernel.kallsyms]     [k] inet_gro_receive                                  [k] udp4_gro_receive                                  -                 
     0.00%  wrk      [kernel.kallsyms]     [k] _raw_write_lock_irq                               [k] ep_modify                                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __x86_indirect_thunk_rax                          [k] eth_header                                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] br_dev_queue_push_xmit                            [k] br_forward_finish                                 -                 
     0.00%  wrk      [kernel.kallsyms]     [k] hrtimer_reprogram                                 [k] hrtimer_start_range_ns                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] tick_program_event                                [k] clockevents_program_event                         -                 
     0.00%  wrk      [kernel.kallsyms]     [k] perf_pmu_enable.part.0                            [k] __perf_event_task_sched_in                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __build_skb_around                                [k] __build_skb_around                                -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __napi_schedule                                   [k] __raise_softirq_irqoff                            -                 
     0.00%  wrk      [kernel.kallsyms]     [k] neigh_resolve_output                              [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] ip_finish_output2                                 [k] __x86_indirect_thunk_rax                          -                 
     0.00%  wrk      [kernel.kallsyms]     [k] __udp4_lib_rcv                                    [k] udp_unicast_rcv_skb.isra.0                        -                 
     0.00%  wrk      [kernel.kallsyms]     [k] timerqueue_del                                    [k] rb_erase                                          -                 
